DATAFLOW,MEASURE: Measure,INDEX: Index,TYPE: Product Type,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,BASE_PERIOD: Reference Base Period,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment,DECIMALS: Decimals
ABS:PPI(1.0.0),1: Index Number,"8104601: Timber, board and joinery ;  Sydney",INPUT: Input,Q: Quarterly,2020-Q4,122.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,"8104601: Timber, board and joinery ;  Sydney",INPUT: Input,Q: Quarterly,2021-Q1,123.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2008-Q1,84,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2008-Q2,84.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2008-Q3,85.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2008-Q4,86.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2009-Q1,87.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2009-Q2,89.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2009-Q3,89.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2009-Q4,89.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2010-Q1,89.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2010-Q2,93.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2010-Q3,94.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2010-Q4,96.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2011-Q1,96.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2011-Q2,97.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2011-Q3,98.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2011-Q4,99.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2012-Q1,100.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2012-Q2,101.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2012-Q3,106.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2012-Q4,106.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2013-Q1,107.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2013-Q2,106.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2013-Q3,108.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2013-Q4,109.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2014-Q1,108.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2014-Q2,109.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2014-Q3,111.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2014-Q4,111.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2015-Q1,111.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2015-Q2,117,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2015-Q3,117.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2015-Q4,118,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2016-Q1,119.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2016-Q2,122.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2016-Q3,123,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2016-Q4,122.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2017-Q1,122.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2017-Q2,125.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2017-Q3,126.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2017-Q4,127.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2018-Q1,127.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2018-Q2,129.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2018-Q3,132.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2018-Q4,132.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2019-Q1,132.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2019-Q2,134.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2019-Q3,136.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2019-Q4,135.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2020-Q1,135.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2020-Q2,137.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2020-Q3,137.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2020-Q4,138.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102191: Clay bricks ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2021-Q1,138.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2008-Q1,93.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2008-Q2,94.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2008-Q3,96.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2008-Q4,95.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2009-Q1,98.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2009-Q2,99.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2009-Q3,97.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2009-Q4,96,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2010-Q1,95.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2010-Q2,96,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2010-Q3,97.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2010-Q4,97.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2011-Q1,97.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2011-Q2,98.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2011-Q3,99,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2011-Q4,100,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2012-Q1,100.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2012-Q2,100.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2012-Q3,100.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2012-Q4,100.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2013-Q1,100.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2013-Q2,100.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2013-Q3,102.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2013-Q4,102.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2014-Q1,103.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2014-Q2,107.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2014-Q3,107.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2014-Q4,108.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2015-Q1,109.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2015-Q2,110.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2015-Q3,111.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2015-Q4,114.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2016-Q1,115,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2016-Q2,119.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2016-Q3,120.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2016-Q4,120.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2017-Q1,120.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2017-Q2,123.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2017-Q3,124.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2017-Q4,124.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2018-Q1,125.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2018-Q2,124.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2018-Q3,126.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2018-Q4,126.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2019-Q1,127.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2019-Q2,127.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2019-Q3,128.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2019-Q4,127.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2020-Q1,127.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2020-Q2,132.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2020-Q3,132.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2020-Q4,132.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8102359: Timber windows ;  Weighted Average of 6 Capital Cities,INPUT: Input,Q: Quarterly,2021-Q1,134.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2008-Q1,91.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2008-Q2,92.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2008-Q3,93,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2008-Q4,93.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2009-Q1,93.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2009-Q2,95.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2009-Q3,89,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2009-Q4,97.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2010-Q1,96,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2010-Q2,96.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2010-Q3,98.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2010-Q4,99.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2011-Q1,99.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2011-Q2,100.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2011-Q3,100.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2011-Q4,100.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2012-Q1,99.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2012-Q2,99.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2012-Q3,99.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2012-Q4,100.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2013-Q1,100,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2013-Q2,100.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2013-Q3,99.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2013-Q4,102,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2014-Q1,101.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2014-Q2,104.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2014-Q3,106.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2014-Q4,103.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2015-Q1,101.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2015-Q2,103.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2015-Q3,105,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2015-Q4,108.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2016-Q1,111.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2016-Q2,114.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2016-Q3,115.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2016-Q4,115.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2017-Q1,115.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2017-Q2,117.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2017-Q3,117.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2017-Q4,117.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2018-Q1,117.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8104624: Plumbing products ;  Sydney,INPUT: Input,Q: Quarterly,2018-Q2,118.2,IN: Index Numbers,,,,1: One
