Parmelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109000,674500,914000,1271000,680000,499000,788750,265000,986000,2289500,1206750,559500,579500,544000,,618500,618000,594250,502500,,520000,317500,580000,,865000,645000,270000,240000,307000,1265800,410000,540000,380000,,320000,570000,482000,904500,,240000,,615000,,219000,387000,505000,691000,265000,523000,,343000,357500,212000,255000,250000,310000,260000,435000,280000,955000,515000,350000,300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,3,5,2,2,3,1,3,7,5,2,2,2,,2,2,2,2,,2,1,2,,2,2,1,1,1,5,1,2,1,,1,2,2,4,,1,,2,,1,2,2,2,1,2,,1,2,1,1,1,1,1,2,1,4,2,1,1,31584050,114
Pearsall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4535500,2793000,523000,2170000,2867500,1890000,450000,805000,919000,470000,1430000,1596000,,1100000,854000,1548000,2220000,1909000,1006500,2539000,,1439500,931000,2862000,1345000,972500,1762000,,,520000,,975500,984000,2330000,455000,930000,1472500,,991000,871000,599000,878000,1023000,511000,522000,600000,835000,370000,827500,,450000,424000,1365500,1543000,,1080000,355000,,1230000,1090000,814000,467000,435000,1910000,957000,1567000,992500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,1,4,5,4,1,2,2,1,3,3,,2,2,3,5,3,2,5,,3,2,6,3,2,4,,,1,,2,2,5,1,2,3,,2,2,1,2,2,1,1,1,2,1,2,,1,1,3,3,,2,1,,3,2,2,1,1,4,2,3,2,71312000,146
Peppermint Grove,2100000,1300000,,2400000,,,,,,,,1980000,,,,,,,,,,,,,,,,,,,,,,,,,,599000,,1000000,,,,,,,,,,,,,,,,,,1800000,,2150000,,,2125000,,2150000,3275000,,,,2000000,1700000,,,,1600000,,,2000000,2425000,,,,,3850000,,,1800000,,2425000,,,,2050000,,,2225000,980000,,2100000,520000,,930000,,2000000,,,,,,3350000,1920000,,1200000,,2060000,,,1645000,,,,,1875000,1950000,1886500,,,,,,,,2200000,,1965000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,1,,,1,,1,2,,,,1,1,,,,1,,,1,1,,,,,2,,,1,,1,,,,1,,,1,1,,1,1,,1,,1,,,,,,2,1,,1,,1,,,1,,,,,1,1,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69535500,39
Piara Waters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610000,1615000,3866000,2762500,1460000,2316000,1618000,3606500,473000,3923000,771000,1927500,2170000,1467000,2343000,817000,2005000,455000,3199000,445000,560000,677000,,1945000,465000,1565000,,1478000,1737000,2005000,900000,2046000,2288500,1928000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,8,5,3,5,3,7,1,7,2,3,4,3,4,2,4,1,7,1,1,1,,3,1,3,,3,3,4,2,4,4,4,55444000,107
Pickering Brook,,,,,,,,,,,,,,640000,,,,,,,,510000,405000,,,,,,,,,,960000,,,,,,,,790000,,,,,,,,,,,,,,,,,,,,,,,,,,,575000,,,,100000,,,,,,,,,,,,,555000,1575000,,,,,,,,,,,,,,,,,,,,,595000,,710000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905000,,,,,,,,1650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,9970000,13
Port Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2793000,3588500,2518000,2729400,2866000,2392000,2056500,1844000,1055000,2376000,3143500,2361500,1897000,2986000,755000,1824000,1811000,1190000,1512000,828000,2967000,1925000,1038000,737000,1509000,800000,242000,4358000,380000,3009000,3029500,3432000,2489000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,7,7,7,5,5,5,3,6,9,8,6,7,2,5,5,4,5,2,8,6,3,2,4,2,1,11,1,7,9,10,7,68441900,186
Queens Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000,1505500,3373500,4510500,1812000,1447500,1390000,1478000,978000,800000,1540000,1535000,360000,,2148000,1246000,340000,2816000,955500,480000,1839000,,590000,,1781000,355000,565000,560000,832000,845000,,730000,387000,941000,1179000,,395000,388000,490000,,,775000,1173000,,,,360000,445000,,492000,,,1024000,993000,415000,,400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,7,8,4,3,3,3,2,1,3,3,1,,5,3,1,7,2,1,4,,1,,4,1,1,1,2,2,,2,1,2,2,,1,1,1,,,2,2,,,,1,1,,1,,,2,2,1,,1,,,,47169500,100
Quinns Rocks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949500,3115000,4683000,1854000,2295000,2685000,3012000,770000,2757500,3450000,2186000,3310000,2678000,2282500,1190000,1852000,1130000,2163001,1640000,1394500,1830500,930000,2520001,906000,3163000,929000,915000,2051500,3135000,740000,535000,3403000,4675000,5024000,2839000,1775200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,8,4,5,5,6,2,6,7,4,6,5,4,3,3,2,4,3,3,5,2,6,2,6,2,2,5,6,2,1,6,9,10,5,3,81768202,162
Redcliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437000,1650000,2210500,1810000,3440500,1555000,563000,2363700,1224000,1021000,1150000,2237000,1012500,930000,1347500,1389000,381000,1765000,2400000,2007000,907500,1589000,1870000,1639500,2165000,,1377000,1335000,3501500,930000,2027000,861500,415000,1047000,912000,1355000,819000,735000,380000,1002000,405000,1200000,500000,775000,417000,,832500,465000,355000,590000,445000,455000,,987000,,,450000,,440000,365000,375000,439000,380000,440000,470000,375000,520000,440000,475000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,5,4,7,3,1,5,2,2,2,5,2,2,3,3,1,4,5,4,2,3,4,4,4,,3,3,8,2,5,2,1,2,2,3,2,2,1,2,1,2,1,2,1,,2,1,1,1,1,1,,2,,,1,,1,1,1,1,1,1,1,1,1,1,1,70357200,151
Ridgewood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726000,2865000,385000,3295000,1494000,1402500,2184000,3661000,4047000,2112000,2907000,520000,3472000,,430000,772000,,690000,350000,1257000,1707000,729500,1738500,399000,780000,570000,1196500,1932000,1231000,425000,390000,1393000,1749000,1458500,1212000,370000,1950000,1454000,750500,485000,730000,581000,1180000,719000,482000,288000,399000,1883000,760000,1221000,,415000,370000,395000,1066000,358100,395000,967000,415000,325000,,,,540000,,713000,335000,,720000,,785000,1792000,893000,805000,326000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,7,4,3,5,8,9,5,7,1,8,,1,2,,2,1,3,4,2,4,1,2,1,3,5,3,1,1,3,4,4,3,1,5,4,2,1,2,2,3,2,1,1,1,5,2,3,,1,1,1,3,1,1,3,1,1,,,,2,,2,1,,2,,2,5,2,2,1,75348100,186
Riverton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525000,,605000,,1724000,1988000,,1436800,3865000,652000,1676000,795000,1326000,2685500,2145000,1370000,,2357000,2714270,2305000,,2740000,500000,570000,2818000,407000,,1128000,730000,585000,1315000,1200000,728000,,1160800,598000,549000,1143000,,682000,1510000,1020000,,,,,730000,2070500,2537000,1402000,605000,1310000,,960000,394004,,745000,1625000,,,512125,1085000,1085000,785000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,2,3,,2,6,1,3,1,2,4,3,2,,3,4,4,,4,1,1,4,1,,2,1,1,2,2,1,,1,1,1,2,,1,2,1,,,,,1,3,4,2,1,2,,1,1,,1,2,,,1,2,2,1,,,63398999,95
Rivervale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760000,440000,1861500,910000,1510000,1557000,1045000,2110000,595250,380000,1155000,2585000,1827000,3761000,590000,1195000,,,1995000,,1778000,820000,939000,880000,605000,790000,781100,,845000,1091000,1318000,1654000,1025000,530000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,2,3,2,4,1,1,2,4,3,6,1,2,,,3,,3,1,2,1,1,1,2,,2,2,2,3,2,1,37332850,63
Rockingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2277611,2991000,1192000,1477000,1340000,765000,2855500,1802000,1172000,585000,350000,1193500,335000,2442000,535000,1833000,850000,1050000,557500,1347000,2111590,617500,2771000,3355000,2521000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,3,3,4,2,6,4,3,1,1,4,1,4,1,4,2,4,2,3,5,2,6,8,5,,38326201,89
Roleystone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525000,2762500,3081500,4086500,2750500,3632000,2295000,4453000,5155000,1235000,1564500,510000,910000,795000,2380000,1850000,740000,1409000,2670000,250000,4036900,620000,,1340000,674000,1095000,1789000,1649500,1727500,867500,2315000,,450000,1265000,,630000,2000000,1195000,1805000,,640000,,345000,,,632500,750000,680000,,1886000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,5,8,5,5,4,7,9,2,3,1,1,1,4,3,1,3,4,1,7,1,,2,1,2,3,3,3,2,3,,1,2,,1,3,2,2,,1,,1,,,1,1,1,,3,,,71447400,118
Rossmoyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871000,,2947000,1120000,2070000,4700000,5311000,,3820000,3512000,1330000,3390000,5503500,1935000,,1294000,2505000,1100000,3140000,2815000,770000,4790000,4930000,1280000,880000,1180000,880000,,3560000,,4667000,1206000,3490000,,1720000,1490000,,1950000,3322000,,,3988944,,2245000,,,2310000,,3872500,,1190000,,5513888,1580000,,,2185000,1330000,1933000,3430000,,,,1830000,975000,,,,3618000,,,,1560000,2835000,1970000,1170000,3563000,,,,1630000,,1975000,,,,990000,788000,2605000,,835000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,1,2,3,4,,3,4,1,3,5,2,,1,2,1,3,2,1,3,4,1,1,1,1,,4,,4,2,3,,2,2,,1,3,,,3,,1,,,2,,3,,1,,3,1,,,2,1,2,3,,,,2,1,,,,3,,,,1,2,2,1,3,,,,1,,2,,,,1,1,2,,1,,,139400832,119
Safety Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695000,1770000,1156500,767000,1377000,700000,1400000,1460000,888000,1850000,1200000,480000,2565000,1515000,,335000,2232500,621500,475000,1417500,399000,2305000,,450000,2469000,1366000,880000,890000,737500,1020000,410000,,675000,,,550000,1290000,1589000,2564000,1025000,2754000,310000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,2,4,1,3,3,2,4,2,1,4,3,,1,5,2,1,3,1,5,,1,5,4,2,2,2,2,1,,1,,,1,4,4,6,2,7,1,45588500,102
Salter Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3117000,1125000,1830000,,9100000,2846000,1450000,3316000,1360000,650000,938000,1565000,1150000,3205000,2716000,1650000,,1000000,,4415000,3650000,3097600,2280000,,,2535000,1240000,1500000,1625000,970000,1557000,1198000,6385000,930000,6215000,1400000,2305000,1030000,1840000,1955000,1500000,2000000,612000,1890000,3405000,2000000,3755000,2860000,1220000,1386000,2610500,2065000,2625000,2620000,1150000,3475000,,1962000,3083250,5255000,3160000,690000,4300000,,2390000,3588000,1995000,707000,,,2675000,875000,,1350000,,1020000,,1100000,,,905000,1745000,3200000,,1905000,1060000,2930000,631000,,1000000,,,950000,,865000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,,6,3,1,3,1,1,1,1,1,2,2,1,,1,,3,4,3,2,,,2,1,1,1,1,2,1,5,1,6,1,2,1,2,2,1,1,1,1,3,1,3,2,1,1,2,2,2,2,1,2,,2,3,4,3,1,3,,2,3,2,1,,,2,1,,1,,1,,1,,,1,2,3,,2,1,3,1,,1,,,1,,1,,167660350,143
Samson,,,,,,,,,,,,,610000,,,1172000,,,745000,,497000,427000,,390000,,410000,991000,,,,490000,475000,,,680000,950000,,,1430000,,610000,670000,425000,,535000,,,465000,495000,,,450000,1508000,,570000,440000,500000,,532500,576000,440000,475000,590000,,2329000,2089000,1635000,,,920000,560000,1088000,607500,875000,1799000,1885000,580000,,1160000,1140000,760000,2009000,1311000,640000,660000,,662500,,,,,,,540000,,560000,,1330000,2075000,1312000,1076000,,,550000,1501000,,,1172000,,,520000,,,1075000,,554250,1330000,,,,,262000,611500,,1090000,,587000,,,,,,,,468000,,,,,600000,530000,690000,520000,,679000,,,610000,,,585000,622000,,515000,1120000,570000,,625000,,568000,730000,1138000,1195000,595000,585000,540000,,,,,,,,,,,,,,,1,,,2,,,1,,1,1,,1,,1,2,,,,1,1,,,1,2,,,3,,1,1,1,,1,,,1,1,,,1,3,,1,1,1,,1,1,1,1,1,,4,4,3,,,2,1,2,1,2,3,3,1,,2,2,1,3,2,1,1,,1,,,,,,,1,,1,,2,3,2,2,,,1,2,,,2,,,1,,,2,,1,2,,,,,1,1,,2,,1,,,,,,,,1,,,,,1,1,1,1,,1,,,1,,,1,1,,1,2,1,,1,,1,1,2,2,1,1,1,,,70889250,125
Sawyers Valley,850000,,585000,,,,,,,,,,405000,,,,,465000,,,,1499500,,,475000,,,,,,,,,767000,695000,,,319000,549500,1174000,,,1485000,,670000,,1315000,,,,,525000,,,350000,450000,,600000,400000,,1695000,598000,699000,,660000,528500,450000,650000,,1090000,,,370000,,860000,550000,1385000,,,630000,670000,433400,,540000,965000,1361000,585000,1907000,950000,,650000,875000,830000,570000,1009000,450000,,1505000,1320000,530000,1180000,,459000,700000,1165000,,475000,,660000,307000,,,,,,,436000,,,,,,,370000,,425000,,,,225700,680000,,,,,,480000,520000,,600000,,670000,,390000,,,,545000,,970000,,584000,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,,,,1,,,,3,,,1,,,,,,,,,1,1,,,1,1,2,,,2,,1,,2,,,,,1,,,1,1,,1,1,,3,1,1,,1,1,1,1,,2,,,1,,1,1,2,,,1,1,1,,1,2,3,1,3,1,,1,1,1,1,2,1,,2,2,1,2,,1,1,2,,1,,1,1,,,,,,,1,,,,,,,1,,1,,,,1,1,,,,,,1,1,,1,,1,,1,,,,1,,1,,1,,,,,,,,,,,,,,,,,50736600,88
Scarborough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2415000,2365000,1900000,1430000,3623500,3004250,4305000,,5540000,682500,,3748000,2045000,2971000,,2787000,5048888,1518000,960000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,5,5,5,,8,1,,6,2,4,,4,7,2,1,44343138,61
Secret Harbour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6711500,3509000,2306000,3142500,2529000,1570000,4520000,5958000,6040000,2211500,3143000,3102500,2579500,5107500,1075000,2198000,3547000,2565000,3262000,2095000,2600000,2495000,2283000,7025500,2990000,5245000,5752000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,7,5,7,6,4,8,13,12,5,7,6,5,10,3,5,8,5,7,4,5,4,5,13,6,11,12,95562500,197
Serpentine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565000,600000,2069000,2968000,2480000,1250000,835000,750000,1135000,1600000,2110000,1302000,790000,580000,,,,1965000,1495000,2875000,1990000,2462000,725000,1730000,1610000,2297000,730000,640000,,,580000,,1045000,1360000,1705000,1620000,,570000,1116000,1222000,1593000,535000,1165000,,,,1610000,,1315000,540000,2001000,1385000,705000,,1655000,,498000,760000,,745000,520000,1435000,,,,,,350000,610000,,885000,2230000,885000,,750000,,849000,,,,960000,660000,,,465000,,,1610000,,750000,680000,,640000,,1150000,1263000,,759000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,4,5,2,3,1,2,2,3,3,1,1,,,,2,2,5,2,5,2,2,3,3,2,1,,,1,,2,2,2,2,,1,2,2,2,1,2,,,,2,,2,1,3,2,1,,2,,1,1,,1,1,2,,,,,,1,1,,1,3,2,,1,,1,,,,1,1,,,1,,,2,,1,1,,1,,1,2,,1,78729000,121
Seville Grove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965000,1107000,,,,,2292000,1156000,863000,,400000,1390000,,1075000,,1192500,997000,330000,1379000,666000,600000,1626000,720000,2705000,405000,1116500,1585000,1796500,277000,665000,582000,605000,215000,1389000,840000,265000,1270000,1967000,605000,,891500,355000,985000,570000,,705000,1787500,,,1124500,315000,660000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,6,3,2,,1,4,,3,,3,3,1,4,2,2,4,2,8,1,4,5,6,1,2,2,2,1,4,3,1,4,6,2,,3,1,3,2,,2,5,,,3,1,2,40440000,120
Shelley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3667000,1055000,630000,1965000,,910000,2265000,1518000,660000,1600000,2945000,,460000,3642000,3406000,1300000,3962500,,3145375,1570000,636600,2310000,715000,1855000,1020000,2410000,1799000,,966000,1280000,1975000,1806000,1220000,422000,,,,,1085000,,,,430000,1675000,,,620000,,,,760000,1780000,,,,,710000,,,,2110000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,2,,1,2,2,1,1,3,,1,3,4,1,3,,3,1,1,2,1,3,1,2,2,,1,1,2,2,1,1,,,,,1,,,,1,1,,,1,,,,1,2,,,,,1,,,,2,,,,62285475,65
Shenton Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4145000,3075000,2750000,2400000,3830000,3620000,1265000,3730000,2547000,915000,3115000,4710000,3260000,3690000,,,6500000,1350000,1200000,3010000,4775000,,2397638,1000000,5460000,2690000,2926000,1200000,2760000,6120000,2711000,4400000,1195000,1858000,1070000,817000,,4120000,2010000,875000,,,2255000,1410000,1515000,,2970000,1740000,,,1780000,,975000,,2875000,,,1883000,3140000,1650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,2,3,3,1,3,2,1,2,4,2,3,,,5,1,1,3,4,,2,1,3,2,2,1,2,4,3,3,2,2,1,1,,3,2,1,,,2,1,1,,2,1,,,1,,1,,2,,,2,2,1,,,,125689638,99
Shoalwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035000,4485000,865000,,,,3818500,,,2055000,1660000,395000,1690000,3212500,2068000,1495000,2695500,682000,505000,1405000,315000,,2004000,1135000,145000,445560,375000,980000,390000,442500,804000,830000,,2917000,430000,410000,390000,640000,1457000,797000,1160000,310000,583000,,,,510000,,1390000,430000,445000,,410000,600000,240000,,,459000,,1264000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,2,,,,7,,,3,3,1,3,6,5,4,6,2,1,3,1,,5,2,1,1,1,2,1,1,2,1,,5,1,1,1,1,3,2,3,1,2,,,,1,,2,1,1,,1,1,1,,,1,,3,50774560,106
Sinagra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709500,3622000,1790100,2619000,3293000,925000,1487000,2907000,1721000,515000,1402000,2060000,1532000,2965000,760000,1790000,530000,1401000,935000,425000,1182000,1217500,2584500,990000,1910000,495000,847000,,767500,1314000,430000,1468000,,3220000,929500,335000,1715000,1440000,460000,881000,1381000,480000,,1084000,460000,,550000,1030000,1376000,455000,1353490,450000,2479000,,535000,1279500,,,,985000,425000,,,,570000,363000,,,,901000,,693050,432500,,1610000,,916500,440000,1445000,1285000,315000,1063000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,4,6,6,2,3,6,4,1,3,4,3,6,2,4,1,3,2,1,3,3,5,2,4,1,2,,2,3,1,3,,7,2,1,4,3,1,2,3,1,,2,1,,1,2,3,1,3,1,5,,1,3,,,,2,1,,,,1,1,,,,2,,2,1,,4,,2,1,3,3,1,3,,79931640,172
